sid,name,slug,sector,ticker,marketCap,price,change,turnover
OLEC,Olectra Greentech Ltd,/stocks/olectra-greentech-OLEC,Electrical Components & Equipments,OLECTRA,Smallcap,1490,-3.109999895,2315460608
ANRA,Anant Raj Ltd,/stocks/anant-raj-ANRA,Real Estate,ANANTRAJ,Smallcap,554.7000122,3.170000076,2246307328
AZA,Azad Engineering Ltd,/stocks/azad-engineering-AZA,Renewable Energy Equipment & Services,AZAD,Smallcap,2149.100098,3.619999886,2122969600
ORRE,RHI Magnesita India Ltd,/stocks/orient-refractories-ORRE,Cement,RHIM,Smallcap,384.2999878,-4.690000057,2051854336
TRNF,Transformers and Rectifiers (India) Ltd,/stocks/transformers-and-rectifiers-india-TRNF,Heavy Electrical Equipments,TARIL,Smallcap,336.75,-5.739999771,2014053888
ASTM,Astra Microwave Products Ltd,/stocks/astra-micro-wave-products-ASTM,Communication & Networking,ASTRAMICRO,Smallcap,1848.5,2.940000057,1989798272
ECLE,eClerx Services Ltd,/stocks/eclerx-services-ECLE,Outsourced services,ECLERX,Smallcap,1488.800049,7.010000229,1940835200
ZEE,Zee Entertainment Enterprises Ltd,/stocks/zee-entertainment-enterprises-ZEE,TV Channels & Broadcasters,ZEEL,Smallcap,105.0899963,-1.929999948,1937337984
GEOE,Genus Power Infrastructures Ltd,/stocks/genus-power-infrastructures-GEOE,Electronic Equipments,GENUSPOWER,Smallcap,321.4500122,2.549999952,1849556480
AEG,Aegis Vopak Terminals Ltd,/stocks/aegis-vopak-terminals-AEG,Oil & Gas - Storage & Transportation,AEGISVOPAK,Smallcap,257.4299927,9.670000076,1846353920
MNFL,Manappuram Finance Ltd,/stocks/manappuram-finance-MNFL,Consumer Finance,MANAPPURAM,Smallcap,328.2000122,1.580000043,1801253760
INDOI,Indo Farm Equipment Ltd,/stocks/indo-farm-equipment-INDOI,Agricultural & Farm Machinery,INDOFARM,Smallcap,163.6100006,12.10999966,1777343744
UJJI,Ujjivan Small Finance Bank Ltd,/stocks/ujjivan-small-finance-bank-UJJI,Private Banks,UJJIVANSFB,Smallcap,59.59999847,-2.930000067,1758822400
MTA,MTAR Technologies Ltd,/stocks/mtar-technologies-MTA,Industrial Machinery,MTARTECH,Smallcap,7033.5,-4.960000038,1737397888
SYR,Syrma SGS Technology Ltd,/stocks/syrma-sgs-technology-SYR,Electronic Equipments,SYRMA,Smallcap,1376,-1.590000033,1697828480
THNG,Thangamayil Jewellery Ltd,/stocks/thanga-mayil-jewellery-THNG,"Precious Metals, Jewellery & Watches",THANGAMAYL,Smallcap,6159.5,-2.470000029,1695937536
EXID,Exide Industries Ltd,/stocks/exide-industries-EXID,Batteries,EXIDEIND,Smallcap,416.6000061,-0.660000026,1579542272
CENA,Central Depository Services (India) Ltd,/stocks/central-depository-services-india-CENA,Stock Exchanges & Ratings,CDSL,Smallcap,1350.599976,-0.01,1550899584
DIGIT,Digitide Solutions Ltd,/stocks/digitide-solutions-DIGIT,IT Services & Consulting,DIGITIDE,Smallcap,102.2200012,15.36999989,1518350464
AMBE,Amber Enterprises India Ltd,/stocks/amber-enterprises-india-AMBE,Home Electronics & Appliances,AMBER,Smallcap,7484.5,1.090000033,1510194048
GRSE,Garden Reach Shipbuilders & Engineers Ltd,/stocks/garden-reach-shipbuilders-and-engineers-GRSE,Shipbuilding,GRSE,Smallcap,2748.5,-0.819999993,1471018752
ANAND,Anand Rathi Wealth Ltd,/stocks/anand-rathi-wealth-ANAND,Asset Management,ANANDRATHI,Smallcap,2061.699951,3.619999886,1425403520
NEUL,Neuland Laboratories Ltd,/stocks/neuland-laboratories-NEUL,Pharmaceuticals,NEULANDLAB,Smallcap,18944,-0.230000004,1425374848
SEIN,Schneider Electric Infrastructure Ltd,/stocks/schneider-electric-infrastructure-SEIN,Heavy Electrical Equipments,SCHNEIDER,Smallcap,1481.599976,1.909999967,1411308416
INBF,Sammaan Capital Ltd,/stocks/indiabulls-housing-finance-INBF,Home Financing,SAMMAANCAP,Smallcap,175.6399994,0.980000019,1407081600
DWNH,Piramal Finance Ltd,/stocks/dewan-housing-finance-corporation-DWNH,Home Financing,PIRAMALFIN,Smallcap,2137.699951,-2,1395414528
GANS,Ganesha Ecosphere Ltd,/stocks/ganesha-ecosphere-GANS,Textiles,GANECOS,Smallcap,1027.75,11.81999969,1390043008
RPOL,Reliance Power Ltd,/stocks/reliance-power-RPOL,Power Generation,RPOWER,Smallcap,25.70000076,-3.019999981,1351308928
PINEL,Pine Labs Ltd,/stocks/pine-labs-PINEL,Software Services,PINELABS,Smallcap,156.1199951,-2.329999924,1348669440
PNBH,PNB Housing Finance Ltd,/stocks/pnb-housing-finance-PNBH,Home Financing,PNBHOUSING,Smallcap,1064.400024,0.829999983,1332739840
PISA,Paisalo Digital Ltd,/stocks/paisalo-digital-PISA,Consumer Finance,PAISALO,Smallcap,71.87000275,-0.07,1328503424
CHOI,Choice International Ltd,/stocks/choice-international-CHOI,Investment Banking & Brokerage,CHOICEIN,Smallcap,800.0499878,2.539999962,1302467712
CYI,Cyient DLM Ltd,/stocks/cyient-dlm-CYI,Industrial Machinery,CYIENTDLM,Smallcap,509.3999939,7.960000038,1289681024
IFCI,IFCI Ltd,/stocks/ifci-IFCI,Specialized Finance,IFCI,Smallcap,75.91000366,-1.169999957,1276545792
WCKH,Wockhardt Ltd,/stocks/wockhardt-WCKH,Pharmaceuticals,WOCKPHARMA,Smallcap,1938.5,-0.589999974,1249239040
SIKA,Sika Interplant Systems Ltd,/stocks/sika-interplant-systems-SIKA,Aerospace & Defense Equipments,SIKA,Smallcap,1220.699951,-2.710000038,1242285568
KIRO,Kirloskar Oil Engines Ltd,/stocks/kirloskar-oil-engines-KIRO,Industrial Machinery,KIRLOSENG,Smallcap,2230.800049,-3.900000095,1209847808
PRMR,Premier Explosives Ltd,/stocks/premier-explosives-PRMR,Commodity Chemicals,PREMEXPLN,Smallcap,782.0499878,0.479999989,1183503616
INEE,Intellect Design Arena Ltd,/stocks/intellect-design-arena-INEE,Software Services,INTELLECT,Smallcap,787,4.179999828,1162770560
BHARS,Bharat Seats Ltd,/stocks/bharat-seats-BHARS,Auto Parts,BHARATSE,Smallcap,239.7299957,-0.430000007,1153279872
TTEX,Tata Elxsi Ltd,/stocks/tata-elxsi-TTEX,Software Services,TATAELXSI,Smallcap,3678.899902,0.209999993,1143204608
SHBC,Shivalik Bimetal Controls Ltd,/stocks/shivalik-bimetal-controls-SHBC,Iron & Steel,SBCL,Smallcap,794.0499878,4.039999962,1126942720
CAMC,Computer Age Management Services Ltd,/stocks/computer-age-management-services-CAMC,Diversified Financials,CAMS,Smallcap,798.3499756,0.029999999,1123110400
BANH,Bandhan Bank Ltd,/stocks/bandhan-bank-BANH,Private Banks,BANDHANBNK,Smallcap,200.6000061,-2.190000057,1122045312
AMIO,Acutaas Chemicals Ltd,/stocks/ami-organics-AMIO,Biotechnology,ACUTAAS,Smallcap,3694.800049,0.079999998,1098879104
GRAN,Granules India Ltd,/stocks/granules-india-GRAN,Pharmaceuticals,GRANULES,Smallcap,833.7999878,0.980000019,1084670464
DENTA,Denta Water and Infra Solutions Ltd,/stocks/denta-water-and-infra-solutions-DENTA,Water Management,DENTA,Smallcap,352.8999939,6.360000134,1081099520
DIAC,Diamond Power Infrastructure Ltd,/stocks/diamond-power-infrastructure-DIAC,Electrical Components & Equipments,DIACABS,Smallcap,198.8899994,-5.420000076,1072739904
JYOTC,Jyoti CNC Automation Ltd,/stocks/jyoti-cnc-automation-JYOTC,Industrial Machinery,JYOTICNC,Smallcap,770.3499756,-1.210000038,1048499328
MCLO,Magellanic Cloud Ltd,/stocks/magellanic-cloud-MCLO,IT Services & Consulting,MCLOUD,Smallcap,31.90999985,0.540000021,1044484416
CART,Cartrade Tech Ltd,/stocks/cartrade-tech-CART,Online Services,CARTRADE,Smallcap,2699.600098,-1.549999952,1037981440
BIRS,Birlasoft Ltd,/stocks/birlasoft-BIRS,IT Services & Consulting,BSOFT,Smallcap,282.5499878,0.230000004,1007537984
ITCM,Cemindia Projects Ltd,/stocks/itd-cementation-india-ITCM,Construction & Engineering,CEMPRO,Smallcap,1449,1.230000019,1002673088
EXI,Exicom Tele-Systems Ltd,/stocks/exicom-tele-systems-EXI,Electronic Equipments,EXICOM,Smallcap,178.0099945,3.690000057,973658304
BHARC,Bharat Coking Coal Ltd,/stocks/bharat-coking-coal-BHARC,Mining - Coal,BHARATCOAL,Smallcap,39.18000031,-2.119999886,968950784
EMMV,Emmvee Photovoltaic Power Ltd,/stocks/emmvee-photovoltaic-power-EMMV,Renewable Energy Equipment & Services,EMMVEE,Smallcap,358.9500122,-0.910000026,962836800
TEJS,Tejas Networks Ltd,/stocks/tejas-networks-TEJS,Telecom Equipments,TEJASNET,Smallcap,593.5999756,-1.460000038,961356352
RRK,R R Kabel Ltd,/stocks/r-r-kabel-RRK,Cables,RRKABEL,Smallcap,2343.300049,-2.099999905,929650944
CRDE,CreditAccess Grameen Ltd,/stocks/creditaccess-grameen-CRDE,Consumer Finance,CREDITACC,Smallcap,1557.400024,0.910000026,884172992
COMS,Commercial Syn Bags Ltd,/stocks/commercial-syn-bags-COMS,Packaging,COMSYN,Smallcap,200.3099976,7.260000229,880894464
ZETE,Zen Technologies Ltd,/stocks/zen-technologies-ZETE,Electronic Equipments,ZENTEC,Smallcap,1746.699951,-1.49000001,874028608
IKS,Inventurus Knowledge Solutions Ltd,/stocks/inventurus-knowledge-solutions-IKS,Health Care Equipment & Supplies,IKS,Smallcap,1861.199951,1.289999962,839883904
AADH,Aadhar Housing Finance Ltd,/stocks/aadhar-housing-finance-AADH,Consumer Finance,AADHARHFC,Smallcap,555.5999756,3.710000038,839693184
PACED,Pace Digitek Ltd,/stocks/pace-digitek-PACED,Power Transmission & Distribution,PACEDIGITK,Smallcap,214.8000031,0.709999979,832599616
SENO,Senores Pharmaceuticals Ltd,/stocks/senores-pharmaceuticals-SENO,Pharmaceuticals,SENORES,Smallcap,1381.900024,3.400000095,827704320
DLPA,Dr. Lal PathLabs Ltd,/stocks/dr-lal-pathlabs-DLPA,Hospitals & Diagnostic Centres,LALPATHLAB,Smallcap,1645.699951,-0.280000001,817544064
SHAIL,Shaily Engineering Plastics Ltd,/stocks/shaily-engineering-plastics-SHAIL,Industrial Machinery,SHAILY,Smallcap,2901.600098,-1.320000052,812173312
MAPM,CE Info Systems Ltd,/stocks/ce-info-systems-MAPM,Software Services,MAPMYINDIA,Smallcap,938.3499756,2.619999886,802828352
CAPG,Capri Global Capital Ltd,/stocks/capri-global-capital-CAPG,Consumer Finance,CGCL,Smallcap,233.8699951,2.680000067,788097664
SHME,Shilpa Medicare Ltd,/stocks/shilpa-medicare-SHME,Pharmaceuticals,SHILPAMED,Smallcap,608.9500122,1.350000024,782078656
GRAI,Gravita India Ltd,/stocks/gravita-india-GRAI,Metals - Lead,GRAVITA,Smallcap,1724.400024,2.190000057,774823744
NBCC,NBCC (India) Ltd,/stocks/nbcc-india-NBCC,Construction & Engineering,NBCC,Smallcap,102.3600006,-0.680000007,771048512
SIBK,South Indian Bank Ltd,/stocks/south-indian-bank-SIBK,Private Banks,SOUTHBANK,Smallcap,46.09999847,1.230000019,757724416
JKBK,Jammu and Kashmir Bank Ltd,/stocks/jammu-and-kashmir-bank-JKBK,Private Banks,J&KBANK,Smallcap,165.1999969,0.300000012,749930560
HEXT,Hexaware Technologies Ltd,/stocks/hexaware-technologies-HEXT,IT Services & Consulting,HEXT,Smallcap,546.5999756,-1.539999962,745464064
KISS,OnEMI Technology Solutions Ltd,/stocks/onemi-technology-solutions-KISS,Consumer Finance,KISSHT,Smallcap,311.6000061,-1.659999967,745287680
GCS,Gretex Corporate Services Ltd,/stocks/gretex-corporate-services-GCS,Investment Banking & Brokerage,GCSL,Smallcap,490.4500122,6.610000134,729584704
FUS,Fusion Finance Ltd,/stocks/fusion-micro-finance-FUS,Consumer Finance,FUSION,Smallcap,229.3999939,6.099999905,728279296
GOLI,Goldiam International Ltd,/stocks/goldiam-international-GOLI,"Precious Metals, Jewellery & Watches",GOLDIAM,Smallcap,480.3999939,6.769999981,724209280
ONMO,Onmobile Global Ltd,/stocks/onmobile-global-ONMO,Software Services,ONMOBILE,Smallcap,80.02999878,3.029999971,718621568
SKY,Sky Gold and Diamonds Ltd,/stocks/sky-gold-SKY,"Precious Metals, Jewellery & Watches",SKYGOLD,Smallcap,560,-1.559999943,706838592
RPT,Rashi Peripherals Ltd,/stocks/rashi-peripherals-RPT,Technology Hardware,RPTECH,Smallcap,757.9500122,-4.920000076,689828672
CEAT,CEAT Ltd,/stocks/ceat-CEAT,Tires & Rubber,CEATLTD,Smallcap,3799.399902,-0.170000002,687267648
GRVL,Greaves Cotton Ltd,/stocks/greaves-cotton-GRVL,Industrial Machinery,GREAVESCOT,Smallcap,226.5700073,-1.929999948,685776320
INWN,Inox Wind Ltd,/stocks/inox-wind-INWN,Heavy Electrical Equipments,INOXWIND,Smallcap,88,-2.180000067,685414400
TIME,Time Technoplast Ltd,/stocks/time-technoplast-TIME,Plastic Products,TIMETECHNO,Smallcap,181.0399933,-1.440000057,684006528
IIFL,IIFL Finance Ltd,/stocks/iifl-finance-IIFL,Investment Banking & Brokerage,IIFL,Smallcap,519.5499878,0.159999996,679805952
TMB,Tamilnad Mercantile Bank Ltd,/stocks/tamilnad-mercantile-bank-TMB,Private Banks,TMB,Smallcap,778.6500244,4.360000134,679206336
INOXI,INOX India Ltd,/stocks/inox-india-INOXI,Industrial Machinery,INOXINDIA,Smallcap,1871,-1.889999986,678135104
KSHI,KSH International Ltd,/stocks/ksh-international-KSHI,Electrical Components & Equipments,KSHINTL,Smallcap,847.5499878,0.680000007,677120192
EMS,EMS Ltd,/stocks/ems-EMS,Construction & Engineering,EMSLIMITED,Smallcap,427.6499939,0.980000019,672439232
EENE,E2E Networks Ltd,/stocks/e2e-networks-EENE,Software Services,E2E,Smallcap,382,-1.600000024,667932160
DECN,Deccan Gold Mines Ltd,/stocks/deccan-gold-mines-DECN,Mining - Diversified,DECNGOLD,Smallcap,195.4600067,7,664704640
AER,Aeroflex Industries Ltd,/stocks/aeroflex-industries-AER,Iron & Steel,AEROFLEX,Smallcap,456.25,-4.630000114,662856576
SAGI,Sagility Ltd,/stocks/sagility-india-SAGI,Specialized Finance,SAGILITY,Smallcap,40.97999954,-0.649999976,660878720
EMI,Electronics Mart India Ltd,/stocks/electronics-mart-india-EMI,Home Electronics & Appliances,EMIL,Smallcap,140.6799927,2.75999999,656564608
SANS,Sansera Engineering Ltd,/stocks/sansera-engineering-SANS,Auto Parts,SANSERA,Smallcap,3251.5,0.980000019,653218752
KMIL,Kernex Microsystems (India) Ltd,/stocks/kernex-microsystems-india-KMIL,Software Services,KERNEX,Smallcap,2378.800049,-0.430000007,649571456
JTL,JTL Industries Ltd,/stocks/jtl-infra-JTL,Iron & Steel,JTLIND,Smallcap,82.29000092,2.700000048,643887168
TATAT,Tata Technologies Ltd,/stocks/tata-technologies-TATAT,IT Services & Consulting,TATATECH,Smallcap,715.4000244,0.419999987,640707072
MSTC,MSTC Ltd,/stocks/mstc-MSTC,Commodities Trading,MSTCLTD,Smallcap,715.7000122,2.960000038,638947584
RUCL,Rupa & Company Ltd,/stocks/rupa-and-company-RUCL,Apparel & Accessories,RUPA,Smallcap,175.5299988,4.070000172,637410112
DALB,Dalmia Bharat Ltd,/stocks/dalmia-bharat-DALB,Cement,DALBHARAT,Smallcap,1765.099976,0.980000019,635030912
ENGI,Engineers India Ltd,/stocks/engineers-india-ENGI,Construction & Engineering,ENGINERSIN,Smallcap,237.4900055,1.399999976,634285312
GDFR,Godfrey Phillips India Ltd,/stocks/godfrey-phillips-india-GDFR,FMCG - Tobacco,GODFRYPHLP,Smallcap,2170.100098,-0.059999999,631812224
WHEL,Wheels India Ltd,/stocks/wheels-india-WHEL,Auto Parts,WHEELS,Smallcap,1491.599976,-8.159999847,629220416
FIVES,Five-Star Business Finance Ltd,/stocks/five-star-business-finance-FIVES,Consumer Finance,FIVESTAR,Smallcap,550.4000244,1.200000048,628177920
BLUSP,Bluspring Enterprises Ltd,/stocks/bluspring-enterprises-BLUSP,Business Support Services,BLUSPRING,Smallcap,123.6100006,3.150000095,625658944
IOLC,IOL Chemicals and Pharmaceuticals Ltd,/stocks/iol-chemicals-and-pharmaceuticals-IOLC,Commodity Chemicals,IOLCP,Smallcap,142.9600067,-4.889999866,623836736
PATER,Patel Retail Ltd,/stocks/patel-retail-PATER,Retail - Speciality,PATELRMART,Smallcap,236.3200073,9.949999809,620040384
CNFH,Can Fin Homes Ltd,/stocks/can-fin-homes-CNFH,Home Financing,CANFINHOME,Smallcap,900.0999756,1.99000001,616007168
HEX,Hexagon Nutrition Ltd,/stocks/hexagon-nutrition-HEX,FMCG - Foods,HEXAGON,Smallcap,73.38999939,1.929999948,610824064
SGL,Standard Engineering Technology Ltd,/stocks/standard-glass-lining-technology-SGL,Specialty Chemicals,SETL,Smallcap,281.75,-4.989999771,607074112
ONE,Onesource Specialty Pharma Ltd,/stocks/onesource-specialty-pharma-ONE,Biotechnology,ONESOURCE,Smallcap,1669,-1.100000024,600538816
NAZ,Nazara Technologies Ltd,/stocks/nazara-technologies-NAZ,Theme Parks & Gaming,NAZARA,Smallcap,305.6499939,0.129999995,597158720
JAPR,Jaiprakash Power Ventures Ltd,/stocks/jaiprakash-power-ventures-JAPR,Renewable Energy,JPPOWER,Smallcap,17.79999924,-0.340000004,596924288
CNTY,Aditya Birla Real Estate Ltd,/stocks/century-textile-and-industries-CNTY,Textiles,ABREL,Smallcap,1405.599976,-1.299999952,592854016
GMDC,Gujarat Mineral Development Corporation Ltd,/stocks/gujarat-mineral-development-corporation-GMDC,Mining - Diversified,GMDCLTD,Smallcap,603.0999756,-0.939999998,591011264
STALL,Stallion India Fluorochemicals Ltd,/stocks/stallion-india-fluorochemicals-STALL,Specialty Chemicals,STALLION,Smallcap,195.7799988,5.650000095,589171904
SCI,Shipping Corporation of India Ltd,/stocks/shipping-corporation-of-india-SCI,Logistics,SCI,Smallcap,301.75,-0.589999974,584912960
BRIG,Brigade Enterprises Ltd,/stocks/brigade-enterprises-BRIG,Real Estate,BRIGADE,Smallcap,513.8499756,2.50999999,581202240
SOFT,Sonata Software Ltd,/stocks/sonata-software-SOFT,IT Services & Consulting,SONATSOFTW,Smallcap,278,1.570000052,576813632
JBMA,JBM Auto Ltd,/stocks/jbm-auto-JBMA,Auto Parts,JBMA,Smallcap,703.5499878,-1.230000019,573200832
ICNT,Indo Count Industries Ltd,/stocks/indo-count-industries-ICNT,Textiles,ICIL,Smallcap,426.5,-3.299999952,571660608
MORL,Morepen Laboratories Ltd,/stocks/morepen-laboratories-MORL,Pharmaceuticals,MOREPENLAB,Smallcap,59.06999969,-1.200000048,566284608
BEML,BEML Ltd,/stocks/beml-BEML,Rail,BEML,Smallcap,1864.699951,-0.119999997,566093568
HON,Honasa Consumer Ltd,/stocks/honasa-consumer-HON,FMCG - Personal Products,HONASA,Smallcap,461.75,-1.649999976,564727360
HCNS,Hindustan Construction Company Ltd,/stocks/hindustan-construction-company-HCNS,Construction & Engineering,HCC,Smallcap,24.82999992,-2.890000105,564382976
TTCH,Tata Chemicals Ltd,/stocks/tata-chemicals-TTCH,Diversified Chemicals,TATACHEM,Smallcap,693.0999756,0.629999995,558727936
CMRG,CMR Green Technologies Ltd,/stocks/cmr-green-technologies-CMRG,Metals - Diversified,CMRGREEN,Smallcap,243.6999969,-0.159999996,556702464
KARU,Karur Vysya Bank Ltd,/stocks/karur-vysya-bank-KARU,Private Banks,KARURVYSYA,Smallcap,291.7999878,-0.730000019,555387968
UNIE,Unicommerce eSolutions Ltd,/stocks/unicommerce-esolutions-UNIE,Software Services,UNIECOM,Smallcap,91.02999878,5.25,553197376
RATE,Rategain Travel Technologies Ltd,/stocks/rategain-travel-technologies-RATE,Software Services,RATEGAIN,Smallcap,941.0499878,-0.439999998,551771776
KFI,Kfin Technologies Ltd,/stocks/kfin-technologies-KFI,Business Support Services,KFINTECH,Smallcap,880.0499878,1.269999981,551397184
LICH,LIC Housing Finance Ltd,/stocks/lic-housing-finance-LICH,Home Financing,LICHSGFIN,Smallcap,553.7000122,0.140000001,550390848
LSIL,Lloyds Engineering Works Ltd,/stocks/lloyds-steels-industries-LSIL,Industrial Machinery,LLOYDSENGG,Smallcap,83.94000244,0.800000012,539548864
LTEH,L&T Technology Services Ltd,/stocks/landt-technology-services-LTEH,Software Services,LTTS,Smallcap,3206.199951,1.24000001,539374080
JMSH,JM Financial Ltd,/stocks/jm-financial-JMSH,Investment Banking & Brokerage,JMFINANCIL,Smallcap,130.6600037,1.080000043,538381824
EDEL,Edelweiss Financial Services Ltd,/stocks/edelweiss-financial-services-EDEL,Diversified Financials,EDELWEISS,Smallcap,124.3300018,0.360000014,537901696
KME,Knowledge Marine & Engineering Works Ltd,/stocks/knowledge-marine-and-engineering-works-KME,Dredging,KMEW,Smallcap,2256.5,-1.149999976,530051168
IIAB,Indiabulls Ltd,/stocks/indiabulls-integrated-services-IIAB,Retail - Online,IBULLSLTD,Smallcap,29.29999924,4.909999847,530048800
ADIA,Aditya Birla Fashion and Retail Ltd,/stocks/aditya-birla-fashion-and-retail-ADIA,Retail - Apparel,ABFRL,Smallcap,62.47000122,0.949999988,528109728
JAINR,Jain Resource Recycling Ltd,/stocks/jain-resource-recycling-JAINR,Metals - Diversified,JAINREC,Smallcap,364.2999878,1.720000029,523769152
AMAR,Amara Raja Energy & Mobility Ltd,/stocks/amara-raja-batteries-AMAR,Batteries,ARE&M,Smallcap,855.1500244,-0.879999995,520557376
PLMD,Poly Medicure Ltd,/stocks/poly-medicure-PLMD,Health Care Equipment & Supplies,POLYMED,Smallcap,1677.800049,-3.150000095,518374528
JKIN,JK Tyre & Industries Ltd,/stocks/jk-tyre-and-industries-JKIN,Tires & Rubber,JKTYRE,Smallcap,412.5499878,-0.949999988,508423808
KRBR,Kirloskar Brothers Ltd,/stocks/kirloskar-brothers-KRBR,Industrial Machinery,KIRLOSBROS,Smallcap,1852.5,-3.420000076,507848160
WLSP,Welspun Living Ltd,/stocks/welspun-india-WLSP,Textiles,WELSPUNLIV,Smallcap,170.9299927,2.460000038,507803616
PGEL,PG Electroplast Ltd,/stocks/pg-electroplast-PGEL,Electronic Equipments,PGEL,Smallcap,562.5,0.25,507261216
JUBI,Jubilant Foodworks Ltd,/stocks/jubilant-foodworks-JUBI,Restaurants & Cafes,JUBLFOOD,Smallcap,429.6000061,-0.460000008,502037088
CRAF,Craftsman Automation Ltd,/stocks/craftsman-automation-CRAF,Industrial Machinery,CRAFTSMAN,Smallcap,9119,-1.690000057,501764704
PARKO,Park Medi World Ltd,/stocks/park-medi-world-PARKO,Hospitals & Diagnostic Centres,PARKHOSPS,Smallcap,294.7999878,2.380000114,499389408
PICC,Piccadily Agro Industries Ltd,/stocks/piccadily-agro-industries-PICC,Sugar,PICCADIL,Smallcap,647.3499756,3.710000038,498925696
IFGL,IFGL Refractories Ltd,/stocks/ifgl-refractories-IFGL,Industrial Machinery,IFGLEXPOR,Smallcap,221.4600067,5.989999771,493776000
PRCO,Pricol Ltd,/stocks/pricol-PRCO,Auto Parts,PRICOLLTD,Smallcap,621.7000122,0.219999999,481369696
APLO,Apollo Tyres Ltd,/stocks/apollo-tyres-APLO,Tires & Rubber,APOLLOTYRE,Smallcap,448.5,-1.769999981,480002976
PON,Pondy Oxides and Chemicals Ltd,/stocks/pondy-oxides-and-chemicals-PON,Commodity Chemicals,POCL,Smallcap,1420.400024,2.190000057,479903680
HBLS,HBL Engineering Ltd,/stocks/hbl-power-systems-HBLS,Batteries,HBLENGINE,Smallcap,816.9500122,-0.829999983,478047968
VIKRM,Vikram Solar Ltd,/stocks/vikram-solar-VIKRM,Renewable Energy Equipment & Services,VIKRAMSOLR,Smallcap,188.8699951,-1.610000014,477520320
